0_normal,1_benign_lesion,2_malignant
0.004316497670715294,0.0003363941661503233,-0.005711285104585937
0.004706982180614127,0.000939975789246406,-3.925589625568951e-05
0.004854811888325814,0.0010064713732826466,0.0005122633378409884
0.004882218023686188,0.0012180075045883224,0.00033932911779041406
0.004535487101350795,0.0012221046151820669,0.00026254098959162497
0.004774142083855247,0.0009792479435162217,0.0002856882875341292
0.004790669829982911,0.0007377550816719565,0.00037817008073475454
0.0034177198780645183,0.0011558404337718208,0.0007662266875052982
0.0020421658255692695,0.0016050742772507206,0.0013675593231036712
0.0011213943831865974,0.0020994657856110207,0.002497287427178386
0.000641464967982603,0.002505154309741158,0.003981402229801127
0.0006086866903613431,0.0026953329625872473,0.007180369645128063
0.0016445134674404652,0.001993944275012218,0.00562466093377938
0.0021995288017724363,0.0014911822188193283,0.004503743590874512
0.0026574307247042555,0.0014387437289821916,0.005259453695257869
0.0031328108909626476,0.0012406547747901434,0.00528868494293125
0.0036033235818333383,0.0016328399697150301,0.007380338173273499
0.0037813855601640848,0.0028300182751698198,0.012061782346616572
0.0039975961055204925,0.004745840003879157,0.01657851789282131
0.003987670838338767,0.007083951319814869,0.01878636932845533
0.0036451350172505034,0.006456098732737966,0.029637847843496493
0.0027389348981410786,0.0049391238501848775,0.028788643072148658
0.002112925946665031,0.0035516621871880707,0.021564940545016013
0.0020163580084608533,0.002942591695690096,0.018981049735737394
0.001788675500228247,0.0027302649341649867,0.010964029399921612
0.0015542938770450121,0.003039007893930425,0.006140951736476752
0.0014310771591900756,0.0030302550886407344,0.004074653607485197
0.0016440375813233962,0.002529513146881299,0.00437234743003942
0.00192427841175909,0.0022370221348876297,0.006995603442479258
0.002221451528482351,0.0016501516673853827,0.01688956962106543
0.003172955185052594,0.0010732908316828007,0.02534936090998414
0.004239969060385416,0.0003283367456384169,0.043778537719899965
0.004986399327610524,-0.0006747077812103646,0.06602160286185481
0.005496415225408588,-0.002170412695366604,0.07942666939798548
0.005528076982498081,-0.002387155512921463,0.08829585392153572
0.00507707038113477,-0.0014959006224738905,0.09404206307057136
0.004414220118656042,-0.00025797323119762115,0.07462555253544227
0.0035798381995336965,0.0006803885205962893,0.0491922397321593
