names,scores,logfoldchanges,pvals,pvals_adj
ACHE,6.9056664,2.2456472,4.996828128891081e-12,1.0638524487826505e-11
FAXC,9.364665,2.2444801,7.629177840851297e-21,1.7633815093952633e-20
FTCDNL1,22.753445,2.2437255,1.326615935177706e-114,4.238797724063803e-114
BTAF1,101.031746,2.2432492,0.0,0.0
LIMK1,37.03635,2.2430928,2.9788825771141296e-300,1.22720985633622e-299
TEAD4,35.549515,2.2422953,8.453176771958283e-277,3.3939131213586416e-276
SEPT9,166.02518,2.2413943,0.0,0.0
DNAJC13,83.96035,2.2413611,0.0,0.0
CAPN7,98.72577,2.241119,0.0,0.0
PDE7A,82.4523,2.239815,0.0,0.0
SLC39A10,94.22009,2.2393494,0.0,0.0
LTBP2,17.365461,2.2392695,1.5068190213912503e-67,4.279731239942639e-67
BANP,67.220924,2.2389956,0.0,0.0
PRAG1,20.143362,2.2375162,3.077237072731622e-90,9.294344968575719e-90
KIF7,6.7681704,2.237512,1.304212723482323e-11,2.7627978281515782e-11
ZNF726,16.789204,2.2373977,2.927436834383716e-63,8.194825075301084e-63
RAB12,45.42336,2.2373285,0.0,0.0
ANKRD13A,78.13998,2.2371354,0.0,0.0
RXFP1,120.14621,2.2369785,0.0,0.0
VPS9D1-AS1,13.468436,2.2361498,2.3989190607106297e-41,6.206420173715165e-41
MINK1,64.457695,2.23553,0.0,0.0
SHANK3,14.716797,2.234679,5.029227888501114e-49,1.342187976027455e-48
PLEKHG6,18.314756,2.2337778,6.310816648262921e-75,1.8299137433543213e-74
PARP8,53.02229,2.2333374,0.0,0.0
ASXL1,120.44671,2.2332125,0.0,0.0
GSTCD,44.99184,2.2328136,0.0,0.0
PRDM6,9.881366,2.2316854,5.014462566363427e-23,1.1755881199167355e-22
TNFRSF10D,42.557533,2.2314003,0.0,0.0
MAU2,64.80031,2.2313254,0.0,0.0
TAF1B,88.81157,2.2293465,0.0,0.0
DNAH3,27.766605,2.2291012,1.0982971248177654e-169,3.8716383067767234e-169
STK10,33.710583,2.2284076,4.0451561329342403e-249,1.5834233908476685e-248
TMEM51,39.403103,2.2282875,0.0,0.0
LRIG2,49.094044,2.2266154,0.0,0.0
NEU3,20.408743,2.2265441,1.3983640256831653e-92,4.2505084589216545e-92
MFSD14C,97.23131,2.2257588,0.0,0.0
TUT4,117.767784,2.2254825,0.0,0.0
PACRG,55.151184,2.225306,0.0,0.0
XAF1,46.695404,2.2252767,0.0,0.0
DIP2A,84.736046,2.2248528,0.0,0.0
TMEM143,10.22208,2.2235675,1.5791477309323834e-24,3.736557090900103e-24
CHRNA5,7.1828847,2.2232642,6.825567834219571e-13,1.4672710063660473e-12
TUBGCP3,50.217396,2.2214892,0.0,0.0
CHRD,9.5786295,2.2205927,9.834150878548589e-22,2.287714474897903e-21
XRCC3,13.409829,2.2200963,5.296053384618447e-41,1.3676646825341736e-40
PLEKHH1,46.49068,2.2200792,0.0,0.0
MIPEP,56.92511,2.2200778,0.0,0.0
DNM2,122.15632,2.2195241,0.0,0.0
NEXN,23.577187,2.2190902,6.607781096112032e-123,2.1419075276420233e-122
ACSS3,24.898104,2.218791,7.8003186727445205e-137,2.597760351935781e-136
DTL,15.6316,2.218444,4.4352107037844104e-55,1.2088958102524796e-54
TRIP12,150.90613,2.2178788,0.0,0.0
USP37,61.27245,2.2163146,0.0,0.0
TEX14,6.845041,2.2161424,7.645404157743655e-12,1.6245864918915604e-11
NIPBL,187.36488,2.216139,0.0,0.0
CECR2,35.11775,2.21556,3.6130850274205253e-270,1.4410372887591588e-269
DNAJC11,56.473885,2.214839,0.0,0.0
UACA,135.37341,2.2130024,0.0,0.0
RICTOR,113.87446,2.2120783,0.0,0.0
SIRPA,36.718494,2.2119193,3.702253073326502e-295,1.5167526811228027e-294
OSBPL5,23.319105,2.211489,2.837675047840792e-120,9.15609092687266e-120
AC005498.3,6.842586,2.2102945,7.777623377258563e-12,1.652444192606989e-11
RAF1,114.00053,2.209955,0.0,0.0
MCTP2,27.754608,2.209728,1.5330059550888836e-169,5.403397690830118e-169
FAM227A,67.38433,2.209721,0.0,0.0
NRCAM,43.09717,2.2093172,0.0,0.0
NOL10,79.56308,2.2087216,0.0,0.0
MYO19,66.634995,2.207449,0.0,0.0
SMG7,100.56545,2.2063725,0.0,0.0
CHD9,175.69922,2.206138,0.0,0.0
GNAQ,163.6342,2.2045877,0.0,0.0
IBTK,139.31102,2.203584,0.0,0.0
ZNF148,155.64334,2.2032523,0.0,0.0
COL4A3BP,158.54178,2.2029045,0.0,0.0
ARHGAP39,39.654408,2.2028234,0.0,0.0
TAMM41,46.959194,2.2026098,0.0,0.0
PLS3,99.744484,2.2025769,0.0,0.0
MAP4K5,119.70336,2.2024372,0.0,0.0
SPAG17,66.868324,2.201234,0.0,0.0
KIAA1211L,53.719463,2.200397,0.0,0.0
RFWD3,44.41575,2.1999907,0.0,0.0
MPHOSPH9,70.705826,2.1994765,0.0,0.0
ALPK1,61.74701,2.1991384,0.0,0.0
TTC17,133.93375,2.198904,0.0,0.0
DDX58,59.535862,2.1983864,0.0,0.0
AC074124.1,7.127983,2.198378,1.0185039840886662e-12,2.1859453921170368e-12
WNT7A,85.87042,2.1974087,0.0,0.0
ZNRD2,10.835517,2.197346,2.3364135689484956e-27,5.629429886671758e-27
ASXL2,95.21458,2.1972835,0.0,0.0
CCNF,16.254807,2.1961563,2.065169303154216e-59,5.7187218231567885e-59
GLIDR,7.2946477,2.1954432,2.9944180279592854e-13,6.466664060672641e-13
NBPF3,14.2305765,2.1945322,5.9191994265718156e-46,1.5592681451085255e-45
XPO6,89.72839,2.1941776,0.0,0.0
CACNA1C,16.126972,2.1938334,1.649090798650064e-58,4.553310077993116e-58
CAMKK1,11.088367,2.1924691,1.428716830640215e-28,3.470429218458958e-28
GMEB2,36.22504,2.1914053,2.4566441105620772e-287,9.970409646082758e-287
ZNFX1,63.75145,2.190054,0.0,0.0
C10orf88,28.146559,2.1897426,2.64037966444041e-174,9.374824034017711e-174
AZIN2,9.370362,2.1894608,7.228427512005898e-21,1.671538484178028e-20
PPFIBP2,48.773975,2.1893418,0.0,0.0
UBE2H,207.19554,2.1891656,0.0,0.0
LRATD2,9.652912,2.1876817,4.77790853624897e-22,1.1133246987724461e-21
BATF3,11.346704,2.18729,7.70119895041993e-30,1.8830537799610878e-29
LRRC41,98.85515,2.1870215,0.0,0.0
AL135999.1,9.637313,2.1866941,5.562484995956865e-22,1.295529473385963e-21
PHF8,77.50564,2.186497,0.0,0.0
FREM2,53.991814,2.1864965,0.0,0.0
ZNF790,30.698626,2.1864398,5.937165029014591e-207,2.2070050768731226e-206
SLC7A8,24.769997,2.1855288,1.8881139529151863e-135,6.272472159926364e-135
NELL2,9.758686,2.1844323,1.6933528856202577e-22,3.9585743122519166e-22
NEMF,164.63745,2.1841698,0.0,0.0
DIAPH1,147.20795,2.184008,0.0,0.0
KCNQ1,57.61946,2.1832197,0.0,0.0
KLHL3,20.604498,2.1826422,2.5010286991786906e-94,7.634419835305638e-94
EHD3,8.062468,2.1825652,7.476977124612406e-16,1.6537722604284651e-15
CLIP4,48.52281,2.1809347,0.0,0.0
MYBL1,13.412335,2.1799848,5.120058223515236e-41,1.3223309370334521e-40
MBNL2,94.065765,2.179777,0.0,0.0
TMEM161B-AS1,54.962276,2.178224,0.0,0.0
SH3D21,19.365408,2.1781232,1.511550249554658e-83,4.483334558994481e-83
C1orf21,67.28355,2.177981,0.0,0.0
WASHC4,85.38623,2.1779375,0.0,0.0
FGFR1,108.588936,2.177815,0.0,0.0
SLC4A4,17.38593,2.1776958,1.0546289126635281e-67,2.997419806636572e-67
SKAP2,81.56484,2.1776664,0.0,0.0
BCL2L1,123.56083,2.1773489,0.0,0.0
FSIP2,10.8137245,2.176591,2.963861145486687e-27,7.138892302301947e-27
KATNAL2,24.993618,2.1760159,7.172463944753735e-138,2.3940642058164103e-137
MOK,80.4783,2.1759768,0.0,0.0
OSBPL3,65.54757,2.1750674,0.0,0.0
SPATA6L,34.56511,2.1750672,8.451920270697781e-262,3.3460947257501736e-261
CTNND2,10.3204775,2.1738992,5.693930526148409e-25,1.350753281146871e-24
LPIN3,52.597836,2.1737256,0.0,0.0
GCN1,73.57805,2.1728926,0.0,0.0
SNX8,28.530188,2.172656,4.947743819244803e-179,1.769491037692855e-178
SPG11,117.5032,2.1725192,0.0,0.0
IDE,73.906586,2.1720722,0.0,0.0
KIF6,20.992397,2.1718893,7.696429670632752e-98,2.3677004706092835e-97
AC009403.1,25.74454,2.1714559,3.7108088032997616e-146,1.259687136009219e-145
KLHDC1,19.666105,2.1713269,4.2089541689511316e-86,1.2562200991421761e-85
AC009812.4,8.14985,2.1712165,3.6437642999520793e-16,8.084174288323434e-16
NUAK1,26.723494,2.1706629,2.5107560749331996e-157,8.668610650389032e-157
C2CD3,41.913948,2.1704454,0.0,0.0
MAST4,73.30158,2.167839,0.0,0.0
ZNF721,96.96979,2.1672273,0.0,0.0
AFAP1,45.77898,2.1668766,0.0,0.0
MNAT1,155.39227,2.166778,0.0,0.0
DROSHA,65.12928,2.1665978,0.0,0.0
LINC01320,128.17699,2.164099,0.0,0.0
PRUNE1,24.49833,2.1637628,1.5389304906256302e-132,5.0906931094628497e-132
QRICH1,75.4825,2.1635394,0.0,0.0
TAOK1,152.51814,2.1632123,0.0,0.0
USP20,22.22496,2.1628082,1.9705849216459532e-109,6.232341516140623e-109
IPO9,77.82607,2.1624992,0.0,0.0
SPAG9,168.05621,2.1622148,0.0,0.0
ZNF577,32.79135,2.1615126,7.820821868734202e-236,3.0075383485313317e-235
CHCHD3,128.37068,2.161406,0.0,0.0
MAP3K4,85.0722,2.1610856,0.0,0.0
CEP83,84.36479,2.160526,0.0,0.0
INAVA,56.983448,2.1598115,0.0,0.0
ATP6AP1L,25.26643,2.159501,7.473915004214678e-141,2.5102901509833875e-140
CDC73,106.46001,2.1590228,0.0,0.0
TRAM2,30.323828,2.1588664,5.562805896307076e-202,2.0541410293603598e-201
AHCTF1,102.76259,2.157816,0.0,0.0
WARS2,62.57416,2.1574655,0.0,0.0
IP6K1,66.569984,2.1571357,0.0,0.0
ZNF512B,36.72914,2.1570017,2.5034204384617475e-295,1.0258951644154234e-294
KIF1A,9.730496,2.1562724,2.2350002970318193e-22,5.219419436247499e-22
MIGA2,17.89331,2.155132,1.3296902434853092e-71,3.821484466191843e-71
GABPB2,48.135647,2.155068,0.0,0.0
GGACT,26.30142,2.1547737,1.8472941867171636e-152,6.332048442688084e-152
ARRDC3-AS1,10.796939,2.1527128,3.5586884739605756e-27,8.567427901194832e-27
CFAP70,61.575054,2.1523156,0.0,0.0
CHL1,21.642187,2.1507556,7.200437795130794e-104,2.250517867169902e-103
ENTPD5,56.43687,2.149011,0.0,0.0
PLCB1,150.19081,2.1473951,0.0,0.0
PHKA2,41.466305,2.1468196,0.0,0.0
TEX2,32.916416,2.146532,1.2798520407744003e-237,4.932014976388887e-237
PAXBP1-AS1,6.6982756,2.1459146,2.1089333074592344e-11,4.454388138850668e-11
NUP155,48.10047,2.1458561,0.0,0.0
POM121,80.28388,2.1455734,0.0,0.0
ITGA9,11.58606,2.1452265,4.8493326896753335e-31,1.1946341397022825e-30
AL022323.4,26.751974,2.1451633,1.171157017752428e-157,4.048731764718942e-157
GNAI1,71.89693,2.145004,0.0,0.0
ZNF596,11.779813,2.1446786,4.960309789300186e-32,1.2290480624100896e-31
PRKCZ,47.460606,2.1445217,0.0,0.0
AC016727.1,9.392112,2.1431272,5.880934846056114e-21,1.360789891898112e-20
MELK,31.572258,2.1415362,8.875607328595519e-219,3.3481947421234755e-218
EIF4E3,63.75679,2.1415007,0.0,0.0
WARS,119.5518,2.1409266,0.0,0.0
PDK3,21.47989,2.1404538,2.4006650757543194e-102,7.472503392750612e-102
HOXD9,11.231823,2.1398082,2.8454624201247676e-29,6.939177906208968e-29
INTS4,42.653694,2.139172,0.0,0.0
AC245297.3,85.866425,2.1391573,0.0,0.0
NT5M,8.78315,2.1389217,1.5895933111555024e-18,3.602232405680453e-18
UBE2G1,102.56475,2.1387362,0.0,0.0
AGO2,130.67194,2.1376219,0.0,0.0
NR3C1,63.615936,2.137519,0.0,0.0
RAB3GAP2,104.40045,2.1356964,0.0,0.0
BCAS4,28.83292,2.135246,8.297439555983072e-183,2.9866332287686508e-182
LRRC6,61.451584,2.1351628,0.0,0.0
HPSE,9.731052,2.1346583,2.222813334059653e-22,5.191780254273634e-22
KTN1-AS1,7.051424,2.134408,1.7709609677817828e-12,3.790149107015223e-12
TFPI,39.811363,2.1333826,0.0,0.0
FANCM,24.051172,2.1331043,8.115143184684443e-128,2.6552928337255576e-127
LINC00472,48.415802,2.1323504,0.0,0.0
AC106869.1,18.696056,2.1316338,5.330455478416733e-78,1.5574191182115973e-77
AGPAT3,90.24934,2.1311433,0.0,0.0
CDC42SE2,162.7085,2.131013,0.0,0.0
FAM83E,15.827031,2.1302485,2.0255694584693515e-56,5.546649305322695e-56
BAHCC1,10.408271,2.130238,2.2731320663811395e-25,5.407684678984536e-25
DEPTOR,90.59352,2.1300223,0.0,0.0
ZNF630,10.109203,2.1281557,5.029176008584285e-24,1.1864789289246141e-23
MAP4K4,134.48798,2.127403,0.0,0.0
MYO6,172.42357,2.126661,0.0,0.0
STAG3,26.734768,2.1263287,1.856736329009707e-157,6.412798104755164e-157
AC074117.1,24.932781,2.1262667,3.2831511658982296e-137,1.0945072694623473e-136
ZNF682,23.768219,2.1262314,7.121564023860588e-125,2.3176083934825122e-124
USP42,58.64197,2.1255202,0.0,0.0
EPM2A,11.477414,2.1253915,1.7132855891275084e-30,4.207344985192127e-30
ADAM10,153.88036,2.1252558,0.0,0.0
TMEM67,67.961624,2.123264,0.0,0.0
WASF3,16.94555,2.122937,2.0757815367141703e-64,5.8339991224107216e-64
FGGY,65.217514,2.1221664,0.0,0.0
SEC24A,84.50482,2.1215203,0.0,0.0
PMS2,41.126514,2.1205056,0.0,0.0
CNOT1,135.40602,2.1203508,0.0,0.0
ATF7IP,113.714966,2.119137,0.0,0.0
ACSS2,41.439007,2.1190941,0.0,0.0
BCAR3,57.1315,2.1181326,0.0,0.0
ATAD2,59.951763,2.116777,0.0,0.0
CLCN6,29.15678,2.116341,6.854121889346946e-187,2.4807233655155696e-186
ERCC6,40.234318,2.116128,0.0,0.0
TBC1D16,85.05735,2.1161191,0.0,0.0
NR2C1,72.912926,2.1156075,0.0,0.0
ZSCAN31,26.233807,2.1154084,1.0938998294860744e-151,3.744825175599789e-151
PRKCB,8.098552,2.114774,5.561750641600508e-16,1.2314500745779635e-15
CHD6,147.48845,2.1144638,0.0,0.0
AL135924.2,6.7966614,2.114433,1.0707119499650832e-11,2.2702752841580317e-11
KIF24,14.326081,2.1144004,1.5037025208973587e-46,3.973186778999553e-46
UBASH3B,16.762888,2.1139019,4.5592434841059095e-63,1.27579323496302e-62
SENP6,158.62532,2.1132011,0.0,0.0
CREBBP,125.83093,2.1130738,0.0,0.0
CFAP299,24.844292,2.1114225,2.980670404140267e-136,9.914304689599244e-136
MCF2L,40.58518,2.110832,0.0,0.0
LRP5L,21.102037,2.1102822,7.618178677642948e-99,2.3509751943859993e-98
QKI,134.04031,2.1072342,0.0,0.0
PPP4R1,97.41458,2.1067145,0.0,0.0
ABLIM1,107.68475,2.1064882,0.0,0.0
FAM149B1,41.297047,2.10633,0.0,0.0
PAPLN,42.127922,2.105811,0.0,0.0
CEP295,55.610664,2.1057482,0.0,0.0
PPP2R2D,81.82879,2.1029758,0.0,0.0
NTN4,69.51462,2.1027534,0.0,0.0
OGT,120.28198,2.102253,0.0,0.0
EARS2,25.522709,2.1022282,1.1034413312670323e-143,3.730351747259927e-143
SND1,162.79837,2.1013303,0.0,0.0
KIF27,66.487274,2.1006339,0.0,0.0
LPGAT1,113.44357,2.1005042,0.0,0.0
AXIN1,49.72396,2.0998917,0.0,0.0
GIGYF2,128.51523,2.0995193,0.0,0.0
PITX1,12.7140875,2.0994503,4.9383951951110655e-37,1.2516591718447324e-36
AK8,24.235281,2.0983546,9.453258418919137e-130,3.1068972855946814e-129
AAK1,117.16552,2.096056,0.0,0.0
LRP6,79.28959,2.0953753,0.0,0.0
SOCS7,38.404396,2.0949354,0.0,0.0
RFC3,40.24521,2.0947576,0.0,0.0
XPO1,163.2837,2.0940573,0.0,0.0
TNRC6B,177.04366,2.0936954,0.0,0.0
ZNF611,76.27892,2.0928853,0.0,0.0
PIK3R4,38.948833,2.0923538,0.0,0.0
NUP205,45.793095,2.0921812,0.0,0.0
OIP5,14.402238,2.0890617,5.009452749914435e-47,1.3265997641913126e-46
RCL1,33.731506,2.0883243,1.99641793454275e-249,7.81782543522708e-249
TMEM62,43.17426,2.0881925,0.0,0.0
UHRF1BP1L,44.998096,2.0873146,0.0,0.0
CUBN,12.909433,2.086963,3.9822186207800986e-38,1.014886647722761e-37
P3H2,25.44394,2.086156,8.238644719233726e-143,2.7782023359480638e-142
GRAMD1A,87.451965,2.0853543,0.0,0.0
PCLO,38.678955,2.08499,0.0,0.0
MAPKAP1,102.2961,2.0839665,0.0,0.0
LRP8,19.746996,2.083308,8.513461221412772e-87,2.546106034720672e-86
SLC25A29,143.13089,2.0826547,0.0,0.0
ADCK1,15.089394,2.0821629,1.9018281863688574e-51,5.118573308737911e-51
PIK3CA,69.60586,2.0821574,0.0,0.0
CLIP3,12.531461,2.0815911,5.022882290918523e-36,1.2683916029658285e-35
HGSNAT,101.04912,2.0815597,0.0,0.0
ANKS3,56.236897,2.0814462,0.0,0.0
KIF1B,105.29293,2.081179,0.0,0.0
TRIM62,7.2301316,2.0795827,4.825255761946018e-13,1.0393129296153605e-12
FBXL4,56.32958,2.0792296,0.0,0.0
PHYKPL,92.84875,2.0787594,0.0,0.0
LINC00884,8.445508,2.0779028,3.0272635186614116e-17,6.790360175166843e-17
CORO1C,76.792114,2.077214,0.0,0.0
PRRX1,37.900955,2.0767972,0.0,0.0
ARIH1,163.89653,2.0765967,0.0,0.0
IQCB1,69.323166,2.0765247,0.0,0.0
NIN,68.23963,2.0748088,0.0,0.0
FRK,75.44618,2.074162,0.0,0.0
ARHGAP10,55.6279,2.0735018,0.0,0.0
PHIP,162.75925,2.0732489,0.0,0.0
FGL1,12.361064,2.0730865,4.2449890366406313e-35,1.0673920832084285e-34
CLASRP,58.746323,2.0726016,0.0,0.0
SAMD5,8.176944,2.0724995,2.91133622151224e-16,6.466959426903599e-16
ATAD3B,32.295876,2.0710337,7.992819120829319e-229,3.050244877721502e-228
SBNO2,70.18131,2.070488,0.0,0.0
TXNDC11,77.134544,2.0701475,0.0,0.0
AC093157.1,20.226927,2.070026,5.672948782619822e-91,1.7174715762842254e-90
COG6,58.695354,2.0697973,0.0,0.0
MTCL1,44.94747,2.0697372,0.0,0.0
MUC6,25.172167,2.0694408,8.083509015457096e-140,2.710412413153719e-139
NUP98,105.36069,2.0688467,0.0,0.0
RSRC1,106.22821,2.068482,0.0,0.0
WDSUB1,54.58683,2.0682347,0.0,0.0
Z82217.1,10.45581,2.0678918,1.378168353344393e-25,3.281776588521888e-25
XPO7,59.68325,2.0670342,0.0,0.0
ZNF610,11.916537,2.0667481,9.705912020883623e-33,2.4136049008563654e-32
RCC1L,41.068867,2.0665593,0.0,0.0
FBN1,43.78444,2.0660815,0.0,0.0
UBA6-AS1,22.709307,2.0655124,3.625209276039516e-114,1.1578242474740093e-113
LPCAT1,38.868813,2.0649958,0.0,0.0
EIF4ENIF1,45.104115,2.06372,0.0,0.0
TBC1D14,56.315685,2.0631235,0.0,0.0
LINC02334,7.3709054,2.0619068,1.694728180106613e-13,3.6703574007002773e-13
MINDY3,34.60724,2.0618649,1.9662243330016703e-262,7.792592209574464e-262
GSE1,101.82482,2.0598347,0.0,0.0
OSGIN2,53.083805,2.0598345,0.0,0.0
SHISA6,17.788445,2.0597951,8.685667836968762e-71,2.491866037362164e-70
SLC9B2,12.195553,2.0592756,3.282688437152114e-34,8.219246188663891e-34
FLYWCH1,30.260084,2.058819,3.8441532076422696e-201,1.417909620555536e-200
SAMD8,50.91294,2.0580459,0.0,0.0
ZNF846,25.60635,2.0579271,1.2963081639123008e-144,4.3888993442249755e-144
SPEF2,77.41352,2.05787,0.0,0.0
HAVCR2,13.446691,2.0574126,3.2196367687425894e-41,8.323925212832137e-41
CSF2RA,14.032748,2.0562177,9.826837096831917e-45,2.5760008829955304e-44
PROM1,78.2591,2.055188,0.0,0.0
USP33,123.66666,2.0551496,0.0,0.0
BCL7A,65.887344,2.0548139,0.0,0.0
MARF1,55.916626,2.0541103,0.0,0.0
PMM2,89.303955,2.0537326,0.0,0.0
CTDSPL2,80.566864,2.052677,0.0,0.0
HVCN1,13.421126,2.0525744,4.5475099809351077e-41,1.1748728760893588e-40
JAK2,33.54308,2.0525277,1.1358396932499383e-246,4.427316016587998e-246
ASPHD1,28.117764,2.052302,5.942058752774102e-174,2.109255859711735e-173
DHX37,26.373268,2.052292,2.776867380498604e-153,9.534987644898114e-153
LAMA5,113.6406,2.0514333,0.0,0.0
LINC00939,8.748517,2.0511358,2.161744494008828e-18,4.895422922398826e-18
RBKS,54.364994,2.0507123,0.0,0.0
AGFG1,118.72634,2.0506659,0.0,0.0
SLC25A30,21.859602,2.0503256,6.29912116641839e-106,1.97865171837395e-105
SUSD3,12.198431,2.0495431,3.1687200188580165e-34,7.934563059177244e-34
JPX,146.38475,2.0488448,0.0,0.0
ANGEL1,16.497442,2.0481875,3.827701920888807e-61,1.0651341662631593e-60
PRPF40B,36.690517,2.048187,1.0345680400953997e-294,4.234931275854887e-294
EPS15L1,48.800934,2.0476017,0.0,0.0
TEC,42.749714,2.047518,0.0,0.0
TPD52,136.30865,2.0455856,0.0,0.0
CCDC30,59.110058,2.045284,0.0,0.0
MGA,91.45646,2.0448923,0.0,0.0
MELTF,21.934095,2.044889,1.228583919155807e-106,3.8653402016483036e-106
ZNF613,9.738473,2.0441215,2.0663683147559667e-22,4.827138385787809e-22
RAD18,30.033623,2.043527,3.572967644396447e-198,1.3129633466777884e-197
STARD9,8.079383,2.0427923,6.509541307856626e-16,1.4405482225794825e-15
BRAP,46.281338,2.0427198,0.0,0.0
PPP5D1,13.403881,2.041963,5.738208216456779e-41,1.4817181587265538e-40
RHOBTB2,14.241402,2.0417268,5.069975941801285e-46,1.335799335843968e-45
PACRGL,42.492687,2.0414982,0.0,0.0
GLCCI1,39.65589,2.0407333,0.0,0.0
PAXBP1,93.00633,2.0404575,0.0,0.0
FREM1,16.513111,2.0400536,2.9525864259491716e-61,8.220806822391008e-61
ZNF33A,118.252464,2.0393586,0.0,0.0
KIAA1324L,9.264599,2.0366564,1.9581210731133002e-20,4.50688349875571e-20
ANK3,149.45107,2.0351942,0.0,0.0
HECTD1,167.7613,2.0349743,0.0,0.0
EML2,71.421326,2.0315762,0.0,0.0
DIDO1,88.2316,2.0315385,0.0,0.0
ZNF30,7.040049,2.0309763,1.921721727755746e-12,4.111014388628454e-12
SPTLC2,96.73687,2.0308506,0.0,0.0
XPNPEP3,62.349426,2.030675,0.0,0.0
BTBD10,56.9064,2.0302072,0.0,0.0
WDR35,34.60221,2.0280623,2.3401528543986255e-262,9.272066790606656e-262
GEN1,25.27529,2.0277693,5.972589490875545e-141,2.007404594417879e-140
IFNLR1,7.4692993,2.0274928,8.062304914254166e-14,1.751102266239523e-13
RPRD1B,53.27582,2.026339,0.0,0.0
LCORL,60.65652,2.0253356,0.0,0.0
MYO15B,26.546694,2.0245993,2.804159759707158e-155,9.653396794608577e-155
PLEKHA8,41.73797,2.0231388,0.0,0.0
MORC2,32.801735,2.0226018,5.561936444935019e-236,2.1399867520381902e-235
ARMC8,72.15797,2.022587,0.0,0.0
MROH9,9.090518,2.0225,9.856808540839263e-20,2.2530502067573606e-19
RHOT1,70.26614,2.021779,0.0,0.0
STK24,139.48097,2.021569,0.0,0.0
CDC7,12.023722,2.020455,2.6668272288965514e-33,6.65411137045333e-33
NSD3,134.48409,2.020278,0.0,0.0
NRP2,46.936935,2.0193965,0.0,0.0
HSPA4L,24.324812,2.0188084,1.0713006403090817e-130,3.52877946551335e-130
ADAMTSL4,12.12473,2.018666,7.81167861114732e-34,1.953581210934793e-33
ADGRL1,23.050438,2.0177758,1.4561281459560732e-117,4.671316040204546e-117
COA1,121.221176,2.0175238,0.0,0.0
DAAM2,12.9670725,2.0170643,1.8807629379758998e-38,4.79942357055205e-38
PILRB,79.447296,2.016023,0.0,0.0
MAPKAPK5,71.91539,2.015595,0.0,0.0
AL080317.3,8.683607,2.015493,3.834101577931301e-18,8.669960915561017e-18
UGT2B7,116.648735,2.0151808,0.0,0.0
WDR89,27.021969,2.0143878,8.158100547687589e-161,2.8332201478679822e-160
DHX32,80.084175,2.0142148,0.0,0.0
ZNF529,33.8552,2.0139198,3.0428999610820972e-251,1.1939521106929887e-250
CMSS1,81.36997,2.0120842,0.0,0.0
EXD3,59.21716,2.0118363,0.0,0.0
PPFIBP1,137.96797,2.0117235,0.0,0.0
CDK12,122.8805,2.0112145,0.0,0.0
VPS39,50.515324,2.0110037,0.0,0.0
C4orf47,36.39595,2.0100586,4.933474071799099e-290,2.0105643022388546e-289
LPCAT3,91.819336,2.0095513,0.0,0.0
FAM13A,82.26548,2.0074105,0.0,0.0
EFCAB2,70.70312,2.0068562,0.0,0.0
LHPP,52.493317,2.0064478,0.0,0.0
SREBF2,94.85119,2.006124,0.0,0.0
YTHDC2,76.26923,2.005691,0.0,0.0
DUS2,18.873152,2.0033703,1.8964067995368867e-79,5.561161150975597e-79
PHF20,113.07356,2.0030625,0.0,0.0
ALS2CR12,8.322925,2.0028992,8.581887170817119e-17,1.915808347098802e-16
MAP2K1,71.94999,2.002791,0.0,0.0
MSL2,42.55703,2.001732,0.0,0.0
HDAC9,25.256166,2.0005758,9.69009469567701e-141,3.2542760873802125e-140
CBFB,83.11367,2.0004873,0.0,0.0
MTRR,32.563606,2.0001721,1.3438597331460433e-232,5.1457699584806356e-232
EDIL3,6.927748,2.0001607,4.275921567562968e-12,9.11090005701237e-12
PKD2,62.704487,1.9995512,0.0,0.0
JADE2,27.034323,1.9994454,5.83943714300581e-161,2.0286891627407242e-160
NUP50,84.6524,1.999008,0.0,0.0
PIGB,28.734251,1.9986151,1.425033118460577e-181,5.119370801476987e-181
PLXND1,33.107365,1.9985406,2.3282392307545196e-240,9.009684770564928e-240
ZNF44,52.023647,1.9982129,0.0,0.0
SGPP2,66.0545,1.9980907,0.0,0.0
PLEKHG2,51.118225,1.9979825,0.0,0.0
CEMIP2,69.694466,1.9976629,0.0,0.0
TFDP2,127.44069,1.9973218,0.0,0.0
DCP1B,28.45906,1.9971559,3.7644565675544524e-178,1.3445138176086474e-177
AAGAB,60.453587,1.99618,0.0,0.0
PROSER3,25.442327,1.9959956,8.58406588126694e-143,2.8943533395045986e-142
PHACTR2,127.08792,1.9956545,0.0,0.0
TDRD3,71.7026,1.9946526,0.0,0.0
RNF169,76.71424,1.9940712,0.0,0.0
GPRC5B,26.785364,1.9940166,4.785331860297932e-158,1.6552752704064416e-157
PARPBP,25.482828,1.9939309,3.0559202559211075e-143,1.0319190984259611e-142
SPEG,9.797433,1.9934465,1.15483710337231e-22,2.7013893902554117e-22
B3GALNT2,53.619648,1.9921763,0.0,0.0
XXYLT1,29.503222,1.9912311,2.617631883816475e-191,9.534805665363328e-191
TRPM2,6.719184,1.9903635,1.8274510186089735e-11,3.8628939570166777e-11
CAPN8,6.9630365,1.9900403,3.3301494660906893e-12,7.102362684794024e-12
INTS2,34.6007,1.9896222,2.465903494581675e-262,9.76900056278466e-262
ANKRD46,34.344425,1.9872185,1.7060169585152866e-258,6.743231265554332e-258
ANO10,63.69441,1.9864281,0.0,0.0
