source,target,ligand_complex,receptor_complex,lr_means,cellphone_pvals,expr_prod,scaled_weight,lr_logfc,spec_weight,lrscore,specificity_rank,magnitude_rank
NK,Macrophage,COL6A2,CD44,0.61900353,1.0,0.1806041,-0.048325595878298766,-0.5611376413586875,0.00336876,0.81395906,1.0,0.763694127398179
Mono,Endothelial,TNFSF10,TNFRSF10A,0.6588044,0.0,0.20764925,0.7362941172887763,0.6318638446748146,0.032334387,0.824294,0.05851709003452131,0.76372630985803
Mast,Stromal_Fib,PROS1,AXL,0.3124506,0.0,0.08369133,0.1894157722119983,0.2642575691965626,0.03739444,0.7486372,0.2307290156445224,0.763769760085284
Treg,Mast,CALM3,KCNQ1,0.64870095,0.0,0.18062402,0.6998914109651833,0.5784581022054306,0.020685561,0.81396747,0.05851709003452131,0.763769760085284
Treg,Plasma,IRAK4,TLR6,0.16727099,0.0,0.01696943,0.2664109085871772,0.18371663015993844,0.0067293295,0.5728519,0.6469673924208598,0.7637723111425838
Mast,SmoothMuscle,CALM1,FAS,0.68865085,1.0,0.20762649,-0.13177949343959033,-0.1291555430087344,0.005870856,0.824286,1.0,0.7638097864642095
pDC,Mono,TIMP2,ITGB1,0.60088027,1.0,0.22048542,-0.6621315800219378,-1.164147292615862,0.0022526355,0.82859546,1.0,0.7638097864642095
Stromal_Fib,Treg,CALM1,KCNN4,0.659864,1.0,0.1806308,0.14069445936790112,-0.29632050322250814,0.009776804,0.81397027,1.0,0.763845613264863
NK,CD4T,COL3A1,ITGA1_ITGB1,0.31244412,1.0,0.08645046,-0.33320186259463624,-1.4986888565962466,0.003503418,0.75167686,1.0,0.763845613264863
Macrophage,Mono,PLAU,ITGB1,0.6008751,1.0,0.22047529,-0.06792641880575709,-0.27124353670879325,0.015569519,0.82859224,1.0,0.7638931471865786
CD4T,NK,COL3A1,ITGA1_ITGB1,0.5595205,1.0,0.18063581,0.14806512542842698,-0.8957706538233614,0.007320294,0.81397235,1.0,0.7639214714664739
Endothelial,Epithelial,FGF2,FGFRL1,0.1315361,0.0,0.016970005,0.22281175143143112,0.11270457948538856,0.07664625,0.57285607,0.19649340235067653,0.7639274342590201
CD4T,Macrophage,MIF,TNFRSF14,0.60085773,0.0,0.353027,0.16556049441783333,0.06715307600466092,0.007531894,0.8594902,0.5190379191694667,0.7639766291819101
Endothelial,pDC,ADAM9,ITGB1,0.3241827,1.0,0.06649029,-0.6469343383866352,-0.8794826316985164,0.0023190668,0.72637695,1.0,0.7639973346902832
Mast,Epithelial,TGFB1,SDC2,0.50595134,0.0,0.18066123,0.1932108332371028,0.15578411001838663,0.011300876,0.813983,0.22308713033346048,0.7639973346902832
CD4T,Mono,PSEN1,CD44,0.9773566,0.0,0.20760384,0.6999583463228195,0.8025502479152175,0.0065620113,0.8242782,0.4974827698776975,0.7640599952851134
Epithelial,CD4T,TNFSF10,CCR6,0.60084516,0.0,0.2699667,0.9024174892565561,0.8700139131325246,0.028036969,0.8424988,0.05851709003452131,0.7640599952851134
CD4T,Mono,IL16,CD9,0.4288179,0.0,0.18067333,0.28093246251446014,0.060078985169292,0.005262481,0.81398815,0.9982373333532987,0.7640729873945529
pDC,CD8T,ICOSLG,ICOS,0.13191764,0.0,0.016974019,0.7012808251326059,0.27184493575953295,0.03276798,0.57288504,0.05851709003452131,0.7640825502015487
Macrophage,Treg,LGALS9,HAVCR2,0.60084426,0.0,0.2646682,1.0245768587276134,0.760246340584991,0.030591989,0.8411792,0.05851709003452131,0.7641434826682688
CD4T,Epithelial,ADAM10,CADM1,0.42837858,0.0,0.18067549,0.5675968317175532,0.40669494425241376,0.022525745,0.81398904,0.05851709003452131,0.7641488606489889
Mast,Stromal_Fib,GRN,TNFRSF1A,0.4314151,1.0,0.18069768,-0.20275405895830506,-0.3422507436067589,0.0038115752,0.8139983,1.0,0.7642247389261214
Macrophage,Macrophage,APP,LRP1,0.6008434,1.0,0.29413712,-0.06662089312004166,-0.26213206540471234,0.010767624,0.8481047,1.0,0.7642268541509796
Epithelial,Treg,LGALS9,SLC1A5,0.13057154,1.0,0.016974736,-0.2219984745242088,-0.21115512402865458,0.0016623865,0.57289016,1.0,0.7642376589703352
Epithelial,B,SPTAN1,PTPRA,0.31238014,1.0,0.09629417,-0.2417164820414039,-0.2632414589233409,0.003385393,0.761604,1.0,0.7643006222261167
Endothelial,Mono,AGRN,ITGB1,0.6008175,1.0,0.22036284,-0.10759253641007127,-0.28941091006814657,0.014833074,0.82855594,1.0,0.764310346920631
Mast,Endothelial,SELL,PODXL,0.47727144,0.0,0.18070294,0.7752068792331136,1.0069006391624544,0.023141233,0.81400055,0.05851709003452131,0.7643383501679335
Endothelial,Mast,PODXL,SELL,0.47727144,0.0,0.18070294,0.7752068792331136,1.0069006391624544,0.023141233,0.81400055,0.05851709003452131,0.7643383501679335
Epithelial,Treg,GDF15,TGFBR2,0.312373,0.0,0.076271206,0.22396941052080876,0.41496598189700495,0.017787505,0.7398016,0.17719186933099842,0.7643762949501997
Macrophage,Treg,CCL5,SDC4,0.13901454,1.0,0.016974766,-0.03332875131647256,-0.9873765249215489,0.0021519645,0.57289034,1.0,0.7643927605655454
Mono,CD4T,COL1A1,CD44,0.62277246,1.0,0.18072368,-0.04074549713536013,-1.4426971499905195,0.0023202554,0.8140092,1.0,0.7644521882821487
NK,Macrophage,FADD,ABCA1,0.3250193,0.0,0.06646142,0.5346470022520252,0.4540817753783358,0.030167589,0.7263338,0.05851709003452131,0.7644521882821487
CD8T,NK,CD58,CD2,0.60079354,0.0,0.24909212,0.570613659084134,0.6186017081784879,0.011920039,0.8370856,0.17683584312878975,0.7644772219363428
Mono,Stromal_Fib,PDGFC,PDGFRB,0.4213374,0.0,0.066453956,0.16241475176818404,0.40357677485208365,0.024039548,0.72632265,0.2827103929394767,0.7645280866374592
CD8T,CD4T,SELPLG,SELL,0.43555212,0.0,0.18072467,0.7695816293145024,0.7180837887011526,0.008866958,0.8140096,0.3616717874498036,0.7645280866374592
Epithelial,Epithelial,LAMA5,ITGA2_ITGB1,0.31228495,0.0,0.08562026,0.4990241861907046,0.3432025857282343,0.08353869,0.75077516,0.05851709003452131,0.7645280866374592
SmoothMuscle,pDC,CD55,ADGRE2,0.1327686,1.0,0.016974827,-0.19237940410408155,-0.3950446990414506,0.0015593331,0.5728908,1.0,0.764547854987345
Stromal_Fib,Stromal_Fib,GNAS,ADCY1,0.99003834,0.0,0.20749517,0.09478059983308973,0.06710798066300422,0.022852464,0.8242402,0.4533631877126428,0.7645606041740906
CD4T,Plasma,TNFSF13B,TNFRSF17,0.6007869,0.0,0.28020185,5.350386586597301,1.112535788107968,0.06812196,0.844952,0.008765707790128906,0.7645606041740906
Plasma,Macrophage,VEGFA,CD44,0.5656134,0.0,0.066448286,0.15334863664408943,0.13884576120730652,0.0031014911,0.7263142,1.0,0.7646039900162968
SmoothMuscle,Epithelial,PSAP,CELSR1,0.5315199,1.0,0.1807259,0.30414604186662864,-0.3286520960497786,0.029242676,0.81401014,1.0,0.7646039900162968
Mast,Mast,PTPN6,CLEC12A,0.6007815,0.0,0.3334699,0.8849482222569847,1.019182579503432,0.018132614,0.8560135,0.05851709003452131,0.7646441077127499
Macrophage,CD4T,ADAM10,NOTCH2,0.33540004,0.0,0.066441715,0.026143600441049936,0.011450732948015213,0.003704752,0.72630435,1.0,0.764679682762841
Treg,Mono,CD48,CD244,0.7602914,0.0,0.18072711,0.9500315287578011,0.7403454246085399,0.025850846,0.8140106,0.05851709003452131,0.764679682762841
NK,Epithelial,LGALS3,ENG,0.1683984,1.0,0.016976153,-0.9013187668751911,-1.5512797111318504,0.00032780544,0.5729004,1.0,0.7647029422359003
Macrophage,Macrophage,COL1A1,CD44,0.61906266,1.0,0.1807305,-0.04597837046415709,-1.4455926562950376,0.002320343,0.81401205,1.0,0.7647555961749595
B,SmoothMuscle,COL3A1,DDR2,0.31222346,1.0,0.09229073,-0.13925653668954027,-1.4274490546808565,0.012292854,0.7577276,1.0,0.7647555961749595
Macrophage,Macrophage,HGF,CD44,0.63154995,0.0,0.20743014,0.5091064962679821,0.41959012407399676,0.019050043,0.8242175,0.05851709003452131,0.7648108856246616
SmoothMuscle,SmoothMuscle,PSAP,LRP1,0.6007719,1.0,0.29853207,-0.2930565158225188,-0.6903930490746035,0.0055015287,0.84905756,1.0,0.7648108856246616
Stromal_Fib,Mono,JAG1,NOTCH2,0.40959466,0.0,0.06643297,0.4796683748397581,0.22475813506655107,0.009804186,0.72629124,0.28822212528971947,0.7648315146111034
Stromal_Fib,Epithelial,S100A10,CFTR,0.5541319,1.0,0.18073185,0.2636922384752698,-0.12448242421901057,0.044004288,0.8140126,1.0,0.7648315146111034
Mono,pDC,ADAM17,NOTCH1,0.3122102,0.0,0.07361724,0.3557730081906205,0.2516977418354278,0.012927855,0.73637843,0.14355063957222564,0.7648315146111034
B,Mast,TNF,TRADD,0.13259062,0.19,0.016977038,0.08331866304960932,0.04557595432676062,0.0043941583,0.57290673,1.0,0.764858022311377
Endothelial,Mast,COL4A1,CD47,0.6007294,0.0,0.33240718,0.1329147725396133,0.3110975493957988,0.012785425,0.85581666,0.3479333008628835,0.7648943972346782
Epithelial,Endothelial,COL1A2,ITGA2_ITGB1,0.5157864,1.0,0.18075435,0.08875025227253855,-0.3871164518915283,0.045638766,0.814022,1.0,0.7649074380714393
Macrophage,SmoothMuscle,LGALS3,ENG,0.7049446,1.0,0.20740956,-0.33013973314859846,-0.5028173079558254,0.0040050293,0.8242103,1.0,0.7649777929068533
CD4T,NK,GNAI2,F2R,0.60071695,1.0,0.2320821,-0.010064713797156136,-0.024505807601869933,0.008194314,0.8322049,1.0,0.7649777929068533
Macrophage,B,GPI,AMFR,0.31216884,0.0,0.087709025,0.23733701397941676,0.18471865506237553,0.012166073,0.75302327,0.16776599890278565,0.7649831508430942
CD4T,Endothelial,GNAS,ADCY1,0.8408406,1.0,0.18076691,-0.1064504303408775,-0.14014442402366467,0.019908747,0.81402725,1.0,0.7649831508430942
pDC,Epithelial,MMP7,CD44,0.31299287,1.0,0.06642452,-0.14250741534042297,-0.8194886355894841,0.0027423743,0.7262786,1.0,0.7649831508430942
Macrophage,pDC,TNF,TRPM2,0.15034015,0.0,0.016977867,0.7193376098469391,0.2178578281099055,0.021531664,0.57291275,0.08140157368519124,0.7650130952139411
Macrophage,Mono,HEBP1,FPR3,0.31216305,0.0,0.09402797,0.41658504983035943,0.3185849105488858,0.03454813,0.75943524,0.05851709003452131,0.765059084338038
Stromal_Fib,CD4T,COL4A5,CD44,0.6227934,0.0,0.18076886,0.42798834953942566,0.39658764308796857,0.028696869,0.81402814,0.05851709003452131,0.765059084338038
Endothelial,Endothelial,TGFB1,TGFBR3,0.60070646,0.0,0.30717808,0.5294004092209061,0.45832710370581203,0.019888148,0.850878,0.05851709003452131,0.7650613098973902
SmoothMuscle,Macrophage,TGFB1,TGFBR1_TGFBR2,0.31215566,0.0,0.09254728,0.14903471734446888,-0.012639486943621325,0.0046834545,0.75798243,1.0,0.7651350228576719
pDC,Treg,FN1,CD44,0.6847151,0.01,0.18077508,0.13459050724797839,-0.48067480382979255,0.003243452,0.8140307,1.0,0.7651350228576719
Mast,SmoothMuscle,MFNG,NOTCH1,0.13061227,0.11,0.01697907,0.03211361292380374,0.02496717525961134,0.0035829325,0.5729214,1.0,0.7651681609437582
CD4T,Mono,CD55,ADGRE2,0.44477242,0.0,0.18078159,0.8116628342803693,0.2767153703799297,0.01660687,0.8140334,0.07038741531493978,0.765210966402162
NK,CD8T,APOE,SORL1,0.31212777,1.0,0.092314,-0.1600824600590432,-0.8249616067894014,0.003048424,0.7577508,1.0,0.765210966402162
Mono,pDC,ARF6,SMAP1,0.4707999,0.0,0.18082708,0.15858456397080264,0.10968083375087523,0.0051824898,0.8140525,1.0,0.7652866992015754
Plasma,pDC,MDK,NOTCH2,0.31211993,1.0,0.07368598,-0.12509640898083235,-0.7769700948087159,0.0046142326,0.736469,1.0,0.7652866992015754
Plasma,Macrophage,COL1A1,CD36,0.34898406,1.0,0.066388905,0.07287444143264277,-1.350144987683597,0.0031217302,0.72622526,1.0,0.7652866992015754
pDC,Stromal_Fib,PLAU,PLAUR,0.14115295,0.83,0.016982082,-0.028012013407972967,-0.09281742967263393,0.0064367494,0.5729431,1.0,0.7653232195009945
CD4T,Macrophage,CALM1,KCNN4,1.1191272,0.0,0.18085757,0.5270348295853656,0.44619680322167676,0.009789078,0.8140652,0.28962426544627934,0.7653626527820008
B,Macrophage,ADAM10,IL6R,0.3120746,0.0,0.093200855,0.2823893492433457,0.12513603913109886,0.0071097054,0.7586273,0.5849897188667527,0.7653626527820008
Endothelial,CD8T,LGALS9,CD47,0.4801308,0.0,0.18086107,0.18837151876280867,0.19754178923640953,0.005994267,0.81406665,0.8057432176192768,0.7654386113877805
Epithelial,pDC,IL18,IL18BP,0.13395186,0.0,0.016984478,0.2665174678740926,0.10078108118086954,0.011273024,0.5729604,0.2173682226036527,0.7654782708858157
Macrophage,Mono,CD14,RIPK1,0.9379709,0.0,0.20729737,1.101220378680221,1.4971169416075067,0.03342112,0.82417107,0.05851709003452131,0.7654785792592189
Epithelial,SmoothMuscle,LAMC1,CD44,0.6005938,0.0,0.3150475,0.18808762940598212,0.21363633558927525,0.011387198,0.8524757,0.23278899494290867,0.7654785792592189
Plasma,Treg,CKLF,CCR4,0.31202298,0.0,0.09627815,1.3161040015635361,0.0942781148510794,0.020548934,0.7615889,0.2281341509079744,0.7655145750190813
Stromal_Fib,Mono,ANGPTL2,TLR4,0.5049504,0.0,0.18086958,1.1591015235840327,0.8255674042800436,0.19368587,0.8140702,0.016010825932122986,0.7655145750190813
NK,pDC,HMGB1,TLR9,1.0631614,0.0,0.20729673,1.9372855544352936,0.11541169245332907,0.07236976,0.8241709,0.12615677190327967,0.765562112383348
Mono,Treg,COL1A2,CD44,0.6847831,1.0,0.1809413,0.006003423778332906,-1.0712911754402947,0.0023314315,0.81410027,1.0,0.765590327848902
Epithelial,Macrophage,ACTR2,ADRB2,0.41066155,1.0,0.0663605,0.044420752546619036,-0.13940393837319207,0.0029368752,0.72618276,1.0,0.765590327848902
pDC,pDC,SEMA4A,PLXND1,0.1309096,0.21,0.016985865,0.1649674325113173,-0.005447696446378214,0.007010253,0.57297033,1.0,0.7656333150983876
pDC,NK,COL24A1,ITGA1_ITGB1,0.60058,0.0,0.2564667,1.6248556972705044,1.0004323991688184,0.19046855,0.83906525,0.005485565112979729,0.7656455295364235
Macrophage,Epithelial,APP,TSPAN12,0.43550915,1.0,0.18096909,0.2757907675586491,-0.07634268950121703,0.022136489,0.8141119,1.0,0.765666301517465
Stromal_Fib,Stromal_Fib,WNT5A,PTK7,0.60056865,0.0,0.36067575,0.5905824543029858,1.0967590400317486,0.21254767,0.8607795,0.05851709003452131,0.7657290680357607
SmoothMuscle,CD8T,GRN,TNFRSF1A,0.31200337,1.0,0.093751535,-0.42546801992533245,-0.5988850762274842,0.0019775627,0.75916624,1.0,0.7657422802120468
pDC,Stromal_Fib,SERPING1,LRP1,0.5454657,0.96,0.18098192,-0.015401757976730546,-0.020476156512759247,0.012423473,0.81411725,1.0,0.7657422802120468
pDC,NK,VCAN,SELL,0.13328971,1.0,0.016988019,-0.20426303339000457,-0.802251547197002,0.00055633736,0.5729858,1.0,0.7657882970452532
Mast,B,BSG,SLC16A7,0.31198323,1.0,0.08258478,-0.2141475818931964,-0.1937178783317424,0.0041856244,0.7473829,1.0,0.7658180480628516
CD8T,NK,SIRPG,CD47,0.5169527,0.0,0.18098381,0.7525007341915426,0.5450963041836956,0.019733632,0.8141181,0.05851709003452131,0.765856041800967
NK,CD8T,CD47,SIRPG,0.5169527,0.0,0.18098381,0.7525007341915426,0.5450963041836956,0.019733632,0.8141181,0.05851709003452131,0.765856041800967
Endothelial,Stromal_Fib,BMP1,BMPR1A,0.1325241,0.0,0.01699433,0.031147640393792586,0.03449611030175985,0.021481808,0.5730313,0.686156022931925,0.7659433269163731
CD8T,Mono,TNFSF14,TNFRSF14,0.4270013,0.0,0.18098694,0.745820560666371,0.5505967367101985,0.02586695,0.8141194,0.05851709003452131,0.7659700305550474
CD4T,Endothelial,CD96,PVR,0.43094617,0.0,0.066331156,0.7524082467470972,0.6031229538800471,0.051273737,0.7261388,0.05851709003452131,0.7660460293410876
SmoothMuscle,NK,VCAN,ITGA4,0.31192812,1.0,0.07622333,0.06719670188115687,-0.45049777723973594,0.0026808633,0.73974115,1.0,0.7660460293410876
SmoothMuscle,SmoothMuscle,LAMB1,ITGA1,0.49516317,0.0,0.1810012,0.2294794981082834,0.25192498585135104,0.027193587,0.8141253,0.16951379048241597,0.7660460293410876
SmoothMuscle,CD4T,LAMA3,CD44,0.635038,0.0,0.20716527,0.49501979075699776,0.40311272989225333,0.023691216,0.82412493,0.05851709003452131,0.7660630115603007
SmoothMuscle,Endothelial,IGFBP4,LRP6,0.6004878,0.0,0.24749967,0.145591298986495,-0.002647886182768344,0.04853637,0.83664775,0.4527082753056396,0.7660630115603007
CD4T,B,TXLNA,STX4,0.13203546,1.0,0.01700781,-0.21796864995819604,-0.13683546554594408,0.002265027,0.5731283,1.0,0.7660983496157416
Stromal_Fib,Stromal_Fib,COL1A2,ITGA3_ITGB1,1.1360437,0.0,0.18100302,0.3396400566611219,1.2231096352058544,0.025884928,0.8141261,0.07051716166820703,0.766121817226934
Treg,Mast,COPA,CD74,0.3119279,1.0,0.09679113,-0.41432067868250266,-1.2211689165531787,0.00071703363,0.76207095,1.0,0.766121817226934
NK,Epithelial,MIF,CD44_CD74,0.60040647,1.0,0.3484278,-0.1918544857452401,-0.3448304789218496,0.0028843337,0.8586965,1.0,0.7661464448101267
SmoothMuscle,B,COL4A5,CD47,0.5379915,0.0,0.1810184,0.5000886036990391,0.41578477572861905,0.041170847,0.8141325,0.05851709003452131,0.7661978260525585
Macrophage,Macrophage,CCL5,CCR5,0.13921504,1.0,0.01701107,0.12814496520045987,-0.9879042600465963,0.0017461048,0.5731517,1.0,0.7662533651435244
SmoothMuscle,B,SPTAN1,PTPRA,0.31190592,1.0,0.096031934,-0.24258741953941376,-0.21155931792716004,0.003376174,0.7613564,1.0,0.7662738399053647
pDC,Macrophage,A2M,LRP1,0.46830752,0.99,0.06632195,0.02763370755248562,-0.5557278670921719,0.0030323537,0.72612494,1.0,0.7662738399053647
SmoothMuscle,Plasma,HLA-C,LILRB1,0.90768164,1.0,0.18103236,-0.16316657304984106,-0.36600909079087485,0.00224189,0.8141383,1.0,0.7662738399053647
Stromal_Fib,NK,LAMB2,CD44,0.6003352,0.0,0.33465555,0.1915206489704998,0.2634157696547612,0.011940774,0.85623205,0.22614406778401988,0.7663134380398771
Endothelial,Epithelial,CD99,PILRB,0.5652953,1.0,0.18103327,-0.08634063846634157,-0.17983706803596472,0.0055345027,0.8141387,1.0,0.7663498587855191
CD8T,NK,SPON2,ITGA4,0.31185502,1.0,0.0761565,0.08707998975364115,-0.19933309753929485,0.004825003,0.73965675,1.0,0.7663498587855191
Endothelial,Mono,CD99,CD99L2,0.50411224,1.0,0.06631688,-0.11907485744664299,-0.1744063597604965,0.006077266,0.7261174,1.0,0.7663498587855191
Stromal_Fib,Epithelial,MFGE8,ITGAV,0.60033375,0.0,0.3276419,0.3466269514443046,0.46088078005024025,0.03897191,0.8549235,0.06696704570012252,0.7663969980267658
pDC,NK,LGALS3,ENG,0.13053071,1.0,0.017013924,-0.9222299982525705,-1.602817282613542,0.00032853484,0.5731723,1.0,0.7664083734998873
Treg,Epithelial,CALM3,AR,0.6488818,0.0,0.18103585,0.3064032537991203,0.3022768867605913,0.014835087,0.8141398,0.09794881932377246,0.766425666709056
B,Mast,GRN,NTRK1,0.3118507,1.0,0.09721815,2.043485247558776,-0.10056551314986506,0.026199056,0.7624698,0.17030400071316557,0.766425666709056
SmoothMuscle,Mast,COL4A6,CD44,0.82328874,0.0,0.20706122,0.9181443416454226,0.8133762156612636,0.082248665,0.8240885,0.01938051192626851,0.7664804420011281
Macrophage,Treg,MIF,TNFRSF14,0.6003255,0.0,0.35917822,0.1863815905406533,0.07640471829528311,0.0076631308,0.86053,0.5010723484027637,0.7664804420011281
SmoothMuscle,Endothelial,APP,NCSTN,0.5731841,0.0,0.18106267,0.05399694628957828,0.013609480535665547,0.009038625,0.814151,0.5907225275344082,0.7665016956301218
Mono,Epithelial,HGF,MET,0.31181753,0.0,0.07735034,0.7473010509656545,0.469542888376905,0.101731546,0.7411515,0.05851709003452131,0.7665016956301218
Epithelial,Mast,FN1,ITGA4_ITGB1,0.18298607,1.0,0.017021347,-0.16824384820321747,-0.8427380151316842,0.0007372538,0.5732256,1.0,0.7665633746849965
Macrophage,Stromal_Fib,PDAP1,PDGFRB,0.6002842,0.0,0.33652446,0.18471932128003138,0.3823193245844471,0.021292554,0.8565745,0.23864654973555882,0.7665640073565847
Endothelial,NK,LAMC1,ITGA6_ITGB1,0.32226694,0.0,0.06630831,0.04952461081348908,-0.06226755027053926,0.009428197,0.72610456,0.6313683192415014,0.7665777295790338
Stromal_Fib,pDC,GNAS,ADRB2,0.9829687,0.03,0.18106788,0.10214870084087739,0.014278036399618485,0.0044088606,0.8141532,1.0,0.7665777295790338
NK,Mono,TNFSF10,TNFRSF10B,0.31178787,0.0,0.084367916,0.1381054143453454,-0.020067070562639136,0.010505614,0.74939406,0.5032655702530019,0.7665777295790338
SmoothMuscle,CD8T,MIF,TNFRSF14,0.60027635,0.0,0.30720824,0.10821765960252398,0.14323690932487665,0.0065543423,0.8508842,0.6808958408581983,0.7666474566912259
NK,Treg,MMP7,CD44,0.6848449,0.0,0.1810923,0.3385395069800653,-0.14139070144018961,0.0074765,0.8141634,0.9019632613649577,0.7666537685559585
Endothelial,pDC,APOE,SCARB1,0.13430443,1.0,0.017021473,-0.15710067346125003,-1.1275853708360777,0.0032378756,0.5732265,1.0,0.7667183686990177
Stromal_Fib,Epithelial,COL4A2,ITGA2_ITGB1,0.5472418,0.0,0.18110223,0.4300080967518987,0.5756696437471571,0.09234018,0.8141675,0.05851709003452131,0.7667295965198344
NK,Mast,LGALS9,CD47,0.31177562,1.0,0.08274943,-0.10764428191068506,-0.056599573994500774,0.002742559,0.7475709,1.0,0.7667295965198344
Macrophage,Mono,C3,CD46,0.6002647,0.0,0.3150527,0.13530182370649202,0.03515744796433917,0.014853697,0.8524767,0.3520346844741609,0.766731027413922
Stromal_Fib,pDC,SPARC,ENG,0.9883383,0.0,0.18112111,0.07466029421322828,0.42834590257364863,0.0073073893,0.8141754,0.5518437175334308,0.7668056455389975
Mono,CD4T,ADAM17,IL6R,0.3117733,0.0,0.07320948,0.3819704047900607,0.29707927985198,0.010144688,0.7358389,0.26476138046202197,0.7668056455389975
Plasma,Stromal_Fib,SEMA4B,DCBLD2,0.19393629,0.0,0.017022878,0.10845017380035074,0.18854006856994232,0.015763322,0.5732366,0.4136531788088234,0.7668733555421168
Epithelial,SmoothMuscle,JAG1,CD46,0.46175528,0.0,0.18114603,0.10573053867789622,0.04541377771843519,0.010159277,0.81418586,0.42042339123037653,0.7668816995866717
Endothelial,SmoothMuscle,LAMB1,DAG1,0.3117598,0.0,0.090089425,0.19040825694584557,0.11835381044900067,0.042048175,0.7555049,0.2288789021399878,0.7668816995866717
Stromal_Fib,Mono,FAM3C,LAMP1,0.60019195,0.0,0.33025312,0.10784667024892731,0.06959223897960987,0.009601007,0.85541505,0.414939312868311,0.7668980581961238
pDC,Endothelial,CALM3,INSR,0.4685311,0.6,0.18114898,0.03376451864887253,0.11719526499787458,0.008547099,0.8141871,1.0,0.7669577586630228
CD4T,Epithelial,CALR,ITGA3,0.6001756,1.0,0.2806631,0.06766288622021993,-0.09256888888105785,0.015157138,0.8450597,1.0,0.7669815182473445
Mast,Epithelial,GRN,TNFRSF1B,0.20268364,1.0,0.017024066,-0.4394375791062879,-0.7490091434985342,0.0002672756,0.57324517,1.0,0.7670283352144596
SmoothMuscle,NK,SPTAN1,PTPRA,0.43449593,0.92,0.18118514,-0.009888523847083594,0.04145194085566328,0.0063698874,0.81420213,1.0,0.7670336066698862
